row_id,raw_json
8337,"{""sentiment_score"": 2}"
2577,"{""sentiment_score"": 1}"
6580,"{""sentiment_score"": 4}"
13740,"{""sentiment_score"": 4}"
1452,"{""sentiment_score"": 1}"
14115,"{""sentiment_score"": 2}"
8358,"{""sentiment_score"": 2}"
2243,"{""sentiment_score"": 1}"
9925,"{""sentiment_score"": 2}"
14095,"{""sentiment_score"": 5}"
13616,"{""sentiment_score"": 4}"
665,"{""sentiment_score"": 2}"
10743,"{""sentiment_score"": 2}"
7977,"{""sentiment_score"": 1}"
1392,"{""sentiment_score"": 1}"
7034,"{""sentiment_score"": 1}"
8755,"{""sentiment_score"": 1}"
7553,"{""sentiment_score"": 2}"
14361,"{""sentiment_score"": 3}"
327,"{""sentiment_score"": 1}"
1790,"{""sentiment_score"": 1}"
12712,"{""sentiment_score"": 5}"
234,"{""sentiment_score"": 1}"
1394,"{""sentiment_score"": 1}"
13079,"{""sentiment_score"": 2}"
1828,"{""sentiment_score"": 4}"
12613,"{""sentiment_score"": 4}"
12150,"{""sentiment_score"": 4}"
13004,"{""sentiment_score"": 5}"
10065,"{""sentiment_score"": 1}"
9106,"{""sentiment_score"": 2}"
1663,"{""sentiment_score"": 1}"
7686,"{""sentiment_score"": 2}"
6751,"{""sentiment_score"": 3}"
10019,"{""sentiment_score"": 4}"
6436,"{""sentiment_score"": 5}"
7546,"{""sentiment_score"": 5}"
4568,"{""sentiment_score"": 2}"
4403,"{""sentiment_score"": 2}"
10850,"{""sentiment_score"": 1}"
5345,"{""sentiment_score"": 4}"
6123,"{""sentiment_score"": 2}"
3555,"{""sentiment_score"": 5}"
2113,"{""sentiment_score"": 3}"
5087,"{""sentiment_score"": 4}"
8127,"{""sentiment_score"": 2}"
9319,"{""sentiment_score"": 2}"
267,"{""sentiment_score"": 1}"
3953,"{""sentiment_score"": 3}"
14160,"{""sentiment_score"": 4}"
13732,"{""sentiment_score"": 1}"
2546,"{""sentiment_score"": 1}"
14466,"{""sentiment_score"": 2}"
8424,"{""sentiment_score"": 1}"
1221,"{""sentiment_score"": 1}"
1831,"{""sentiment_score"": 2}"
13700,"{""sentiment_score"": 4}"
13263,"{""sentiment_score"": 5}"
3977,"{""sentiment_score"": 2}"
184,"{""sentiment_score"": 2}"
3323,"{""sentiment_score"": 3}"
10339,"{""sentiment_score"": 2}"
7717,"{""sentiment_score"": 4}"
7289,"{""sentiment_score"": 4}"
3581,"{""sentiment_score"": 3}"
3483,"{""sentiment_score"": 1}"
5354,"{""sentiment_score"": 2}"
10851,"{""sentiment_score"": 2}"
6287,"{""sentiment_score"": 3}"
5359,"{""sentiment_score"": 5}"
8929,"{""sentiment_score"": 1}"
668,"{""sentiment_score"": 1}"
10498,"{""sentiment_score"": 2}"
11111,"{""sentiment_score"": 2}"
2930,"{""sentiment_score"": 1}"
5067,"{""sentiment_score"": 2}"
2340,"{""sentiment_score"": 2}"
12917,"{""sentiment_score"": 4}"
5851,"{""sentiment_score"": 3}"
378,"{""sentiment_score"": 1}"
13637,"{""sentiment_score"": 4}"
12761,"{""sentiment_score"": 5}"
7509,"{""sentiment_score"": 4}"
2658,"{""sentiment_score"": 1}"
10627,"{""sentiment_score"": 3}"
14234,"{""sentiment_score"": 4}"
13492,"{""sentiment_score"": 1}"
10396,"{""sentiment_score"": 2}"
9184,"{""sentiment_score"": 2}"
13322,"{""sentiment_score"": 1}"
6328,"{""sentiment_score"": 1}"
