row_id,raw_json
49,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Disappointment"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Neutral"", ""atmosphere"": ""Negative""}, ""problems"": [""Poor_condition"", ""Overcrowding"", ""Safety""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""No"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""earthquake damage"", ""construction"", ""Djemma el Fna"", ""disappointment"", ""mopeds""]}"
51,"{""overall_sentiment"": ""Neutral"", ""sentiment_score"": 3, ""emotional_tone"": ""Frustration"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Not_mentioned"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Positive""}, ""problems"": [""Other_inaccessibility""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Not_mentioned"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""beautiful"", ""medina"", ""inaccessible"", ""Muslims only"", ""outside view""]}"
273,"{""overall_sentiment"": ""Positive"", ""sentiment_score"": 4, ""emotional_tone"": ""Joy"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Not_mentioned"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Positive""}, ""problems"": [], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Yes"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""worth seeing"", ""narrow streets"", ""shops"", ""must-see""]}"
279,"{""overall_sentiment"": ""Neutral"", ""sentiment_score"": 3, ""emotional_tone"": ""Neutral"", ""aspects"": {""safety"": ""Positive"", ""pricing"": ""Not_mentioned"", ""service"": ""Positive"", ""cleanliness"": ""Negative"", ""atmosphere"": ""Neutral""}, ""problems"": [""Bad_smell"", ""Poor_cleanliness""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Not_mentioned"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""dirty"", ""smelly"", ""authentic"", ""nice sellers"", ""fake goods""]}"
282,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Disgust"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Negative"", ""cleanliness"": ""Negative"", ""atmosphere"": ""Not_mentioned""}, ""problems"": [""Poor_cleanliness"", ""Scam"", ""Other""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""No"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""unhygienic"", ""deceptive"", ""juice"", ""not recommended""]}"
289,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Frustration"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Negative"", ""service"": ""Negative"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Not_mentioned""}, ""problems"": [""Scam"", ""High_prices""], ""economic_signals"": {""price_perception"": ""Expensive"", ""recommendation"": ""No"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""fake goods"", ""scam"", ""haggling"", ""deceptive sellers"", ""not worth it""]}"
310,"{""overall_sentiment"": ""Neutral"", ""sentiment_score"": 3, ""emotional_tone"": ""Frustration"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Not_mentioned"", ""service"": ""Neutral"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Neutral""}, ""problems"": [""Navigation_difficulty"", ""Other""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Yes"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""maze"", ""guide"", ""tiring"", ""must-see"", ""repetitive""]}"
317,"{""overall_sentiment"": ""Neutral"", ""sentiment_score"": 3, ""emotional_tone"": ""Neutral"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Negative"", ""service"": ""Negative"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Not_mentioned""}, ""problems"": [""Scam"", ""High_prices"", ""Other""], ""economic_signals"": {""price_perception"": ""Expensive"", ""recommendation"": ""Not_mentioned"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""quality"", ""Made in China"", ""guides"", ""gems"", ""side streets""]}"
320,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Anger"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Negative"", ""service"": ""Negative"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Negative""}, ""problems"": [""Aggressive_vendors"", ""High_prices"", ""Scam""], ""economic_signals"": {""price_perception"": ""Expensive"", ""recommendation"": ""No"", ""revisit_intention"": ""No""}, ""keywords"": [""aggressive"", ""annoying"", ""overpriced"", ""scam"", ""ruining vacation""]}"
330,"{""overall_sentiment"": ""Positive"", ""sentiment_score"": 4, ""emotional_tone"": ""Joy"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Positive"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Positive""}, ""problems"": [""Safety""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Yes"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""wonderful"", ""culture"", ""stalls"", ""kind merchants"", ""scooters""]}"
331,"{""overall_sentiment"": ""Neutral"", ""sentiment_score"": 3, ""emotional_tone"": ""Frustration"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Positive"", ""cleanliness"": ""Negative"", ""atmosphere"": ""Negative""}, ""problems"": [""Safety"", ""Bad_smell"", ""Other""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Not_mentioned"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""world heritage"", ""no harassment"", ""scooters"", ""pollution"", ""dangerous""]}"
333,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 2, ""emotional_tone"": ""Disgust"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Positive"", ""service"": ""Positive"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Negative""}, ""problems"": [""Other""], ""economic_signals"": {""price_perception"": ""Fair"", ""recommendation"": ""Not_mentioned"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""friendly"", ""haggling"", ""animal exploitation"", ""horrible"", ""despicable""]}"
336,"{""overall_sentiment"": ""Positive"", ""sentiment_score"": 4, ""emotional_tone"": ""Joy"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Not_mentioned"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Neutral""}, ""problems"": [""Overcrowding""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Yes"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""must-see"", ""stands"", ""overcrowding"", ""July"", ""choose another period""]}"
343,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 2, ""emotional_tone"": ""Disappointment"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Negative""}, ""problems"": [""Safety"", ""Other""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""No"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""disappointing"", ""scooters"", ""cars"", ""narrow streets"", ""honked""]}"
370,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Disappointment"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Negative"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Negative""}, ""problems"": [""Scam"", ""Other""], ""economic_signals"": {""price_perception"": ""Expensive"", ""recommendation"": ""No"", ""revisit_intention"": ""No""}, ""keywords"": [""tourist trap"", ""monkeys"", ""snakes"", ""not contemporary"", ""wouldn't go back""]}"
381,"{""overall_sentiment"": ""Positive"", ""sentiment_score"": 5, ""emotional_tone"": ""Joy"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Not_mentioned"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Positive""}, ""problems"": [], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Yes"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""real experience"", ""old town"", ""winding"", ""marketplace"", ""great experience""]}"
385,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Anger"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Negative"", ""service"": ""Negative"", ""cleanliness"": ""Negative"", ""atmosphere"": ""Negative""}, ""problems"": [""Scam"", ""Aggressive_vendors"", ""Safety""], ""economic_signals"": {""price_perception"": ""Expensive"", ""recommendation"": ""No"", ""revisit_intention"": ""No""}, ""keywords"": [""cheated"", ""ripped off"", ""dirty"", ""scam"", ""harassment""]}"
115,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 2, ""emotional_tone"": ""Frustration"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Positive"", ""cleanliness"": ""Negative"", ""atmosphere"": ""Negative""}, ""problems"": [""Overcrowding"", ""Safety"", ""Other (Animal_cruelty)""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Yes"", ""revisit_intention"": ""No""}, ""keywords"": [""disappointed"", ""mopeds"", ""harassed"", ""noise"", ""animal cruelty""]}"
119,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Disgust"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Negative"", ""cleanliness"": ""Negative"", ""atmosphere"": ""Negative""}, ""problems"": [""Poor_cleanliness"", ""Aggressive_vendors"", ""Other (Lack_of_variety)""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""No"", ""revisit_intention"": ""No""}, ""keywords"": [""harassment"", ""dirty"", ""hygiene"", ""traders"", ""catastrophic""]}"
124,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 2, ""emotional_tone"": ""Frustration"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Negative""}, ""problems"": [""Overcrowding"", ""Safety"", ""Other (Lack_of_variety)""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Yes"", ""revisit_intention"": ""No""}, ""keywords"": [""chaotic"", ""repetitive"", ""mopeds"", ""unbearable"", ""attractions""]}"
128,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 2, ""emotional_tone"": ""Disgust"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Not_mentioned"", ""service"": ""Not_mentioned"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Negative""}, ""problems"": [""Other (Animal_cruelty)"", ""Other (Lack_of_organization)"", ""Other (Lack_of_variety)""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""Not_mentioned"", ""revisit_intention"": ""Not_mentioned""}, ""keywords"": [""interesting"", ""organized"", ""variety"", ""monkeys"", ""snakes""]}"
137,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Anger"", ""aspects"": {""safety"": ""Not_mentioned"", ""pricing"": ""Negative"", ""service"": ""Negative"", ""cleanliness"": ""Not_mentioned"", ""atmosphere"": ""Not_mentioned""}, ""problems"": [""High_prices"", ""Scam""], ""economic_signals"": {""price_perception"": ""Expensive"", ""recommendation"": ""No"", ""revisit_intention"": ""No""}, ""keywords"": [""expensive"", ""taxi"", ""scam"", ""avoid"", ""prices""]}"
178,"{""overall_sentiment"": ""Negative"", ""sentiment_score"": 1, ""emotional_tone"": ""Fear"", ""aspects"": {""safety"": ""Negative"", ""pricing"": ""Not_mentioned"", ""service"": ""Negative"", ""cleanliness"": ""Negative"", ""atmosphere"": ""Negative""}, ""problems"": [""Safety"", ""Aggressive_vendors"", ""Poor_cleanliness""], ""economic_signals"": {""price_perception"": ""Not_mentioned"", ""recommendation"": ""No"", ""revisit_intention"": ""No""}, ""keywords"": [""negative"", ""unsafe"", ""mopeds"", ""hygiene"", ""animal cruelty""]}"
